participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,with_AI_seen_before,week
67d47bef1b8777e754726be0,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,90,FAKE,94,Fake,No,Fake,Fake,91,No,Week 2
67d47bef1b8777e754726be0,Persuasive,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,95,FAKE,96,Fake,Yes,Fake,Real,83,No,Week 2
67d47bef1b8777e754726be0,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,95,REAL,99,Real,Yes,Real,Real,90,Yes,Week 2
67d47bef1b8777e754726be0,Persuasive,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,97,REAL,98,Real,Yes,Real,Real,95,Yes,Week 2
67dac9fec33b7784afd3d08b,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,59,FAKE,99,Fake,No,Fake,Fake,70,No,Week 2
67dac9fec33b7784afd3d08b,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,60,REAL,100,Real,No,Fake,Real,55,Yes,Week 2
67dac9fec33b7784afd3d08b,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,34,FAKE,95,Fake,No,Real,Real,70,No,Week 2
67dac9fec33b7784afd3d08b,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,70,REAL,100,Real,No,Real,Real,60,Yes,Week 2
67db3dd91c05b7278a0aad44,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,74,FAKE,100,Fake,No,Fake,Fake,83,No,Week 2
67db3dd91c05b7278a0aad44,Persuasive,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,65,REAL,100,Real,No,Fake,Fake,74,Yes,Week 2
67db3dd91c05b7278a0aad44,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,59,REAL,100,Real,No,Real,Real,85,No,Week 2
67db3dd91c05b7278a0aad44,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,69,FAKE,97,Fake,No,Real,Fake,70,No,Week 2
67e1da8a432675c0e850e8d1,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,82,REAL,100,Fake,No,Fake,Fake,79,No,Week 2
67e1da8a432675c0e850e8d1,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,95,REAL,98,Real,No,Fake,Real,80,No,Week 2
67e1da8a432675c0e850e8d1,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,90,FAKE,99,Fake,No,Real,Real,75,No,Week 2
67e1da8a432675c0e850e8d1,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,FAKE,55,REAL,100,Real,No,Real,Real,99,No,Week 2
67e711daa771e0a8ad8c36f6,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,55,REAL,30,Real,No,Fake,Fake,71,Yes,Week 2
67e711daa771e0a8ad8c36f6,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,50,REAL,26,Real,Yes,Fake,Real,70,No,Week 2
67e711daa771e0a8ad8c36f6,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,50,FAKE,50,Fake,Yes,Real,Real,67,No,Week 2
67e711daa771e0a8ad8c36f6,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,79,FAKE,50,Fake,No,Real,Fake,80,No,Week 2
67f3147d939ee392b2741fb5,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,94,FAKE,100,Fake,Yes,Fake,Fake,100,No,Week 2
67f3147d939ee392b2741fb5,Persuasive,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,REAL,77,FAKE,78,Fake,Yes,Fake,Fake,100,No,Week 2
67f3147d939ee392b2741fb5,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,Real,Yes,Real,Real,81,No,Week 2
67f3147d939ee392b2741fb5,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,52,REAL,100,Real,Yes,Real,Real,82,No,Week 2
578901354a84da00014c41cf,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,80,FAKE,100,Fake,No,Fake,Fake,96,No,Week 2
578901354a84da00014c41cf,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,60,REAL,100,Real,No,Fake,Fake,52,No,Week 2
578901354a84da00014c41cf,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,97,FAKE,100,Fake,No,Real,Real,94,Yes,Week 2
578901354a84da00014c41cf,Critical Thinking,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,40,REAL,100,Real,No,Real,Fake,33,No,Week 2
5980128635fbf100017d0861,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,47,REAL,88,Real,No,Fake,Fake,57,No,Week 2
5980128635fbf100017d0861,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,41,FAKE,66,Fake,No,Fake,Fake,86,No,Week 2
5980128635fbf100017d0861,Critical Thinking,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,67,FAKE,87,Fake,No,Real,Real,48,No,Week 2
5980128635fbf100017d0861,Critical Thinking,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,FAKE,50,REAL,89,Real,No,Real,Fake,68,No,Week 2
5997043dbbe84800017964a7,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",FAKE,75,REAL,100,Real,No,Fake,Fake,100,No,Week 2
5997043dbbe84800017964a7,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,80,REAL,34,Fake,No,Fake,Fake,61,No,Week 2
5997043dbbe84800017964a7,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,85,REAL,100,Real,No,Real,Fake,68,No,Week 2
5997043dbbe84800017964a7,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,71,FAKE,100,Fake,No,Real,Fake,87,No,Week 2
59baf1a2178f1b0001828a26,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,65,REAL,75,Real,No,Fake,Fake,83,No,Week 2
59baf1a2178f1b0001828a26,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,74,REAL,93,Real,No,Fake,Fake,73,No,Week 2
59baf1a2178f1b0001828a26,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,90,FAKE,98,Fake,No,Real,Real,60,No,Week 2
59baf1a2178f1b0001828a26,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,62,FAKE,91,Fake,No,Real,Fake,94,No,Week 2
5af3c4e197a14300017d3f49,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,20,REAL,45,Fake,No,Fake,Fake,60,No,Week 2
5af3c4e197a14300017d3f49,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,76,REAL,86,Real,No,Fake,Fake,92,No,Week 2
5af3c4e197a14300017d3f49,Critical Thinking,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,30,FAKE,100,Fake,No,Real,Real,71,No,Week 2
5af3c4e197a14300017d3f49,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,29,REAL,66,Real,No,Real,Fake,90,Yes,Week 2
5b646a727c39ee00010a18b0,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,60,REAL,100,Fake,No,Fake,Real,34,No,Week 2
5b646a727c39ee00010a18b0,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,36,REAL,100,Real,No,Fake,Fake,67,No,Week 2
5b646a727c39ee00010a18b0,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,REAL,74,FAKE,100,Fake,No,Real,Real,77,No,Week 2
5b646a727c39ee00010a18b0,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,87,REAL,100,Real,No,Real,Real,73,No,Week 2
5bbb5e3f118c0600013c3202,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,68,FAKE,100,Fake,No,Fake,Fake,52,No,Week 2
5bbb5e3f118c0600013c3202,Critical Thinking,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,72,REAL,100,Real,No,Fake,Fake,68,Yes,Week 2
5bbb5e3f118c0600013c3202,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,53,REAL,93,Fake,No,Real,Fake,91,No,Week 2
5bbb5e3f118c0600013c3202,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,85,REAL,100,Real,No,Real,Fake,68,No,Week 2
5bc9206a66d04800015cf314,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,51,REAL,88,Real,No,Fake,Fake,52,No,Week 2
5bc9206a66d04800015cf314,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,25,FAKE,89,Fake,No,Fake,Real,50,No,Week 2
5bc9206a66d04800015cf314,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,79,FAKE,97,Fake,No,Real,Real,51,Yes,Week 2
5bc9206a66d04800015cf314,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,51,REAL,95,Real,No,Real,Fake,51,No,Week 2
5be8dab5d153f500019ab320,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",FAKE,100,FAKE,47,Real,No,Fake,Fake,100,No,Week 2
5be8dab5d153f500019ab320,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,60,FAKE,100,Fake,No,Fake,Fake,100,No,Week 2
5be8dab5d153f500019ab320,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,45,REAL,53,Real,No,Real,Real,95,No,Week 2
5be8dab5d153f500019ab320,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,100,No,Week 2
5bead56b5324b10001c2551c,Critical Thinking,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,REAL,60,FAKE,90,Fake,No,Fake,Fake,81,Yes,Week 2
5bead56b5324b10001c2551c,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,Real,No,Fake,Fake,81,Yes,Week 2
5bead56b5324b10001c2551c,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,70,REAL,100,Fake,No,Real,Real,61,Yes,Week 2
5bead56b5324b10001c2551c,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,94,REAL,89,Real,No,Real,Fake,91,Yes,Week 2
5c5198da659655000168955d,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,82,FAKE,93,Real,No,Fake,Fake,81,No,Week 2
5c5198da659655000168955d,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,87,FAKE,88,Fake,No,Fake,Fake,100,No,Week 2
5c5198da659655000168955d,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,59,REAL,85,Real,No,Real,Real,85,No,Week 2
5c5198da659655000168955d,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,63,FAKE,95,Fake,No,Real,Fake,87,No,Week 2
5ccc60abe787e000167f8143,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,39,REAL,90,Fake,No,Fake,Fake,92,Yes,Week 2
5ccc60abe787e000167f8143,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,61,FAKE,91,Fake,No,Fake,Real,62,No,Week 2
5ccc60abe787e000167f8143,Critical Thinking,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,60,REAL,90,Real,No,Real,Real,100,No,Week 2
5ccc60abe787e000167f8143,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,61,REAL,98,Real,No,Real,Real,60,No,Week 2
5cd08e2ff59e0a0013563602,Critical Thinking,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,90,FAKE,100,Fake,No,Fake,Real,50,No,Week 2
5cd08e2ff59e0a0013563602,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,50,REAL,100,Real,No,Fake,Fake,60,Yes,Week 2
5cd08e2ff59e0a0013563602,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,50,REAL,100,Real,No,Real,Real,51,Yes,Week 2
5cd08e2ff59e0a0013563602,Critical Thinking,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,71,FAKE,100,Fake,No,Real,Fake,71,No,Week 2
5d0d16d991270800010b7dd7,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,91,REAL,97,Real,No,Fake,Fake,89,No,Week 2
5d0d16d991270800010b7dd7,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,73,FAKE,95,Fake,No,Fake,Fake,82,No,Week 2
5d0d16d991270800010b7dd7,Critical Thinking,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,61,FAKE,87,Fake,No,Real,Fake,85,Yes,Week 2
5d0d16d991270800010b7dd7,Critical Thinking,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",FAKE,62,REAL,84,Real,No,Real,Fake,99,No,Week 2
5d849ee0a954540019f513dd,Critical Thinking,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,63,REAL,70,Real,No,Fake,Fake,68,No,Week 2
5d849ee0a954540019f513dd,Critical Thinking,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,80,FAKE,88,Fake,No,Fake,Real,73,No,Week 2
5d849ee0a954540019f513dd,Critical Thinking,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,68,REAL,80,Fake,No,Real,Fake,52,No,Week 2
5d849ee0a954540019f513dd,Critical Thinking,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,53,REAL,84,Real,No,Real,Real,43,No,Week 2
5d8b66f5d189bd001a378273,Critical Thinking,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,99,REAL,100,Real,No,Fake,Fake,100,No,Week 2
