participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,final rating submitted,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,phase,week
640415971520c41606ca4389,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,95,FAKE,95,,Fake,No,Real,Real,31,Phase2,2
640415971520c41606ca4389,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,60,REAL,60,,Fake,No,Real,Real,72,Phase2,2
64226a9ac7739618beeee60d,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
64226a9ac7739618beeee60d,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
64226a9ac7739618beeee60d,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Real,Real,80,Phase2,2
64226a9ac7739618beeee60d,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,70,Phase2,2
647dde92d730823a9e5c7f0f,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,89,REAL,89,,Real,No,Fake,Fake,62,Phase2,2
647dde92d730823a9e5c7f0f,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,98,REAL,98,,Real,Yes,Fake,Real,50,Phase2,2
647dde92d730823a9e5c7f0f,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,100,FAKE,100,,Fake,Yes,Real,Real,69,Phase2,2
647dde92d730823a9e5c7f0f,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,60,Phase2,2
65178713fd459dd31fbfb62b,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
65178713fd459dd31fbfb62b,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,,Real,Yes,Fake,Fake,100,Phase2,2
65178713fd459dd31fbfb62b,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,,Real,No,Real,Real,100,Phase2,2
65178713fd459dd31fbfb62b,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,100,FAKE,100,,Fake,No,Real,Fake,100,Phase2,2
651865050634b0ca55fc0d0d,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
651865050634b0ca55fc0d0d,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
651865050634b0ca55fc0d0d,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,Yes,Real,Real,100,Phase2,2
651865050634b0ca55fc0d0d,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,50,Phase2,2
6526ba5706ea8e4e5cafde48,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,,Real,No,Fake,Fake,80,Phase2,2
6526ba5706ea8e4e5cafde48,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
6526ba5706ea8e4e5cafde48,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,,Real,Yes,Real,Real,83,Phase2,2
6526ba5706ea8e4e5cafde48,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Real,Real,82,Phase2,2
65599c698363f734b0325aa2,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Fake,50,Phase2,2
65599c698363f734b0325aa2,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
65599c698363f734b0325aa2,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,Yes,Real,Real,90,Phase2,2
65599c698363f734b0325aa2,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,100,FAKE,100,,Fake,Yes,Real,Real,86,Phase2,2
655fa181e4a69a513fd68aa0,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,66,REAL,66,,Real,No,Fake,Fake,27,Phase2,2
655fa181e4a69a513fd68aa0,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,62,FAKE,62,,Fake,No,Fake,Fake,39,Phase2,2
655fa181e4a69a513fd68aa0,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,54,FAKE,54,,Fake,No,Real,Real,64,Phase2,2
655fa181e4a69a513fd68aa0,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,75,REAL,75,,Real,Yes,Real,Fake,53,Phase2,2
6562421abbbe0dc4b89ad4ff,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Fake,70,Phase2,2
6562421abbbe0dc4b89ad4ff,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,70,FAKE,70,,Fake,No,Fake,Fake,46,Phase2,2
6562421abbbe0dc4b89ad4ff,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,80,REAL,80,,Real,Yes,Real,Real,30,Phase2,2
6562421abbbe0dc4b89ad4ff,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,66,Phase2,2
65624dbc33b93e2696f06d1f,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,100,REAL,100,,Fake,No,Fake,Fake,100,Phase2,2
65624dbc33b93e2696f06d1f,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Fake,Fake,79,Phase2,2
65624dbc33b93e2696f06d1f,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Real,Real,40,Phase2,2
65624dbc33b93e2696f06d1f,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,53,Phase2,2
656330bce859fe9d4d59f7cd,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,70,REAL,70,,Real,No,Fake,Fake,64,Phase2,2
656330bce859fe9d4d59f7cd,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,94,FAKE,94,,Fake,Yes,Fake,Fake,17,Phase2,2
656330bce859fe9d4d59f7cd,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,87,FAKE,87,,Fake,No,Real,Real,75,Phase2,2
656330bce859fe9d4d59f7cd,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,97,REAL,97,,Real,Yes,Real,Fake,20,Phase2,2
65c18c789a79785086046517,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,88,FAKE,88,,Fake,No,Fake,Fake,85,Phase2,2
65c18c789a79785086046517,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,97,FAKE,97,,Fake,No,Fake,Fake,85,Phase2,2
65c18c789a79785086046517,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,95,REAL,95,,Real,No,Real,Real,85,Phase2,2
65c18c789a79785086046517,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,96,REAL,96,,Real,No,Real,Real,65,Phase2,2
65fb580ab7fbb2d518ee8eaa,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Fake,Fake,61,Phase2,2
65fb580ab7fbb2d518ee8eaa,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
65fb580ab7fbb2d518ee8eaa,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,81,Phase2,2
65fb580ab7fbb2d518ee8eaa,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Real,Fake,75,Phase2,2
6600a119385d8631c41cd795,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
6600a119385d8631c41cd795,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
6600a119385d8631c41cd795,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Real,Real,90,Phase2,2
6600a119385d8631c41cd795,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,100,Phase2,2
6604610e7a4c3d8b8aa2309f,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,38,REAL,38,,Real,No,Fake,Real,37,Phase2,2
6604610e7a4c3d8b8aa2309f,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",FAKE,89,FAKE,89,,Real,No,Fake,Real,50,Phase2,2
6604610e7a4c3d8b8aa2309f,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,37,Phase2,2
6604610e7a4c3d8b8aa2309f,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,75,REAL,75,,Fake,No,Real,Real,51,Phase2,2
660cda55786e37b1cbb49717,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,70,Phase2,2
660cda55786e37b1cbb49717,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,64,REAL,64,,Real,No,Fake,Fake,55,Phase2,2
660cda55786e37b1cbb49717,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,,Real,No,Real,Real,91,Phase2,2
660cda55786e37b1cbb49717,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Real,Fake,64,Phase2,2
66231fc6e1ecba676935943a,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,49,FAKE,49,,Real,No,Fake,Fake,66,Phase2,2
66231fc6e1ecba676935943a,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,85,FAKE,85,,Fake,No,Fake,Fake,54,Phase2,2
66231fc6e1ecba676935943a,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,84,REAL,84,,Real,Yes,Real,Fake,50,Phase2,2
66231fc6e1ecba676935943a,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,81,REAL,81,,Fake,Yes,Real,Fake,55,Phase2,2
66293ce3dba0764775195e58,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,73,FAKE,73,,Fake,No,Fake,Fake,78,Phase2,2
66293ce3dba0764775195e58,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",FAKE,63,FAKE,63,,Real,No,Fake,Fake,64,Phase2,2
66293ce3dba0764775195e58,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,82,FAKE,82,,Fake,No,Real,Real,80,Phase2,2
66293ce3dba0764775195e58,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,84,REAL,84,,Real,Yes,Real,Fake,77,Phase2,2
663d8f0edfd87b4c1f590b99,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",FAKE,84,FAKE,84,,Real,No,Fake,Fake,36,Phase2,2
663d8f0edfd87b4c1f590b99,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,90,FAKE,90,,Fake,No,Fake,Fake,22,Phase2,2
663d8f0edfd87b4c1f590b99,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,40,FAKE,40,,Fake,Yes,Real,Fake,23,Phase2,2
663d8f0edfd87b4c1f590b99,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,55,REAL,55,,Real,No,Real,Fake,11,Phase2,2
66451cf935a985828f197f7e,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Real,44,Phase2,2
66451cf935a985828f197f7e,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Fake,Real,47,Phase2,2
66451cf935a985828f197f7e,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Real,Real,100,Phase2,2
66451cf935a985828f197f7e,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,Yes,Real,Real,48,Phase2,2
664921b8a4c8fcf533571f7a,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,92,FAKE,92,,Fake,No,Fake,Fake,70,Phase2,2
664921b8a4c8fcf533571f7a,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Fake,Real,70,Phase2,2
664921b8a4c8fcf533571f7a,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,90,Phase2,2
664921b8a4c8fcf533571f7a,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,95,REAL,95,,Real,No,Real,Fake,90,Phase2,2
6650a822a7a14d7179997510,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,91,Phase2,2
6650a822a7a14d7179997510,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Fake,Fake,50,Phase2,2
6650a822a7a14d7179997510,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,,Real,Yes,Real,Real,76,Phase2,2
6650a822a7a14d7179997510,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,,Real,Yes,Real,Fake,60,Phase2,2
6651193f302387e52405119a,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,80,REAL,80,,Real,No,Fake,Real,60,Phase2,2
6651193f302387e52405119a,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,70,REAL,70,,Fake,No,Fake,Fake,40,Phase2,2
6651193f302387e52405119a,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,80,REAL,80,,Real,No,Real,Fake,70,Phase2,2
6651193f302387e52405119a,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,60,Phase2,2
66562875b665d8e2b1b6fc66,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,,Real,No,Fake,Fake,86,Phase2,2
66562875b665d8e2b1b6fc66,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Fake,Fake,96,Phase2,2
66562875b665d8e2b1b6fc66,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,92,REAL,92,,Real,No,Real,Real,50,Phase2,2
