just_the_facts,gave_away_ground_truth,conversation_id,participant_id,condition,imageid,headline,phase,week,asked_broad_questions,asked_guiding_questions,probed_deeper_over_multiple_messages,changed_focus_every_question,ask_for_source_checking,cross_verification_prompting,image_forensics_questions,contextual_consistency_checks,counterfactual_generation,ask_for_alternative_explanations,logic_plausibility_checks,scale_scope_reflection,spot_emotional_triggers,bias_awareness_reflection,framing_analysis,recall_prior_knowledge,fact_comparison,historical_analogies,devils_advocate_roleplay,evidence_ranking,step_by_step_reasoning,confidence_calibration,uncertainty_tolerance,reflect_on_process
1,2,6650a822a7a14d7179997510_2,6650a822a7a14d7179997510,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",2,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
1,0,6650a822a7a14d7179997510_3,6650a822a7a14d7179997510,Persuasive,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,67f3147d939ee392b2741fb5_3,67f3147d939ee392b2741fb5,Persuasive,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1,0,67f3147d939ee392b2741fb5_4,67f3147d939ee392b2741fb5,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,67f3147d939ee392b2741fb5_5,67f3147d939ee392b2741fb5,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
0,1,67f3147d939ee392b2741fb5_2,67f3147d939ee392b2741fb5,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",2,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,66abf0c472f051b5e40cfbfd_7,66abf0c472f051b5e40cfbfd,Persuasive,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,66abf0c472f051b5e40cfbfd_1,66abf0c472f051b5e40cfbfd,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,66abf0c472f051b5e40cfbfd_5,66abf0c472f051b5e40cfbfd,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1,66abf0c472f051b5e40cfbfd_3,66abf0c472f051b5e40cfbfd,Persuasive,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
0,1,67c83488e67b25dcb923d96d_0,67c83488e67b25dcb923d96d,Persuasive,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,67c83488e67b25dcb923d96d_7,67c83488e67b25dcb923d96d,Persuasive,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,67c83488e67b25dcb923d96d_4,67c83488e67b25dcb923d96d,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,67c83488e67b25dcb923d96d_1,67c83488e67b25dcb923d96d,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,66881fbe723bc57d75a2c268_4,66881fbe723bc57d75a2c268,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,66881fbe723bc57d75a2c268_1,66881fbe723bc57d75a2c268,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,66881fbe723bc57d75a2c268_5,66881fbe723bc57d75a2c268,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,66881fbe723bc57d75a2c268_0,66881fbe723bc57d75a2c268,Persuasive,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,67cf114d88ac6082ae5c17bd_4,67cf114d88ac6082ae5c17bd,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,67cf114d88ac6082ae5c17bd_1,67cf114d88ac6082ae5c17bd,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
1,0,67cf114d88ac6082ae5c17bd_6,67cf114d88ac6082ae5c17bd,Persuasive,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,2,67cf114d88ac6082ae5c17bd_2,67cf114d88ac6082ae5c17bd,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1,0,67d47bef1b8777e754726be0_7,67d47bef1b8777e754726be0,Persuasive,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,67d47bef1b8777e754726be0_5,67d47bef1b8777e754726be0,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,67d47bef1b8777e754726be0_1,67d47bef1b8777e754726be0,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,67d47bef1b8777e754726be0_0,67d47bef1b8777e754726be0,Persuasive,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,65178713fd459dd31fbfb62b_1,65178713fd459dd31fbfb62b,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,65178713fd459dd31fbfb62b_7,65178713fd459dd31fbfb62b,Persuasive,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,65178713fd459dd31fbfb62b_6,65178713fd459dd31fbfb62b,Persuasive,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,65178713fd459dd31fbfb62b_3,65178713fd459dd31fbfb62b,Persuasive,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,5e35373e1ddb124e6c306747_2,5e35373e1ddb124e6c306747,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",2,2,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1
0,0,5e35373e1ddb124e6c306747_1,5e35373e1ddb124e6c306747,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,5e35373e1ddb124e6c306747_4,5e35373e1ddb124e6c306747,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,5e35373e1ddb124e6c306747_6,5e35373e1ddb124e6c306747,Persuasive,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,67e711daa771e0a8ad8c36f6_1,67e711daa771e0a8ad8c36f6,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,67e711daa771e0a8ad8c36f6_5,67e711daa771e0a8ad8c36f6,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,2,67e711daa771e0a8ad8c36f6_2,67e711daa771e0a8ad8c36f6,Persuasive,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",2,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,67e711daa771e0a8ad8c36f6_4,67e711daa771e0a8ad8c36f6,Persuasive,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,671cd612f039f8a9b5e55cca_1,671cd612f039f8a9b5e55cca,Persuasive,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,671cd612f039f8a9b5e55cca_3,671cd612f039f8a9b5e55cca,Persuasive,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,2,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,671cd612f039f8a9b5e55cca_6,671cd612f039f8a9b5e55cca,Persuasive,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,1,671cd612f039f8a9b5e55cca_5,671cd612f039f8a9b5e55cca,Persuasive,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",2,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,6023f94d1951e70ae21770ec_3,6023f94d1951e70ae21770ec,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,6023f94d1951e70ae21770ec_6,6023f94d1951e70ae21770ec,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,2,6023f94d1951e70ae21770ec_2,6023f94d1951e70ae21770ec,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1
1,0,6023f94d1951e70ae21770ec_7,6023f94d1951e70ae21770ec,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,6650a822a7a14d7179997510_3,6650a822a7a14d7179997510,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1,0,6650a822a7a14d7179997510_6,6650a822a7a14d7179997510,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,6650a822a7a14d7179997510_2,6650a822a7a14d7179997510,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
1,0,6650a822a7a14d7179997510_5,6650a822a7a14d7179997510,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,5c4f5967aac8be0001716a65_4,5c4f5967aac8be0001716a65,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,5c4f5967aac8be0001716a65_3,5c4f5967aac8be0001716a65,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,5c4f5967aac8be0001716a65_2,5c4f5967aac8be0001716a65,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,5c4f5967aac8be0001716a65_6,5c4f5967aac8be0001716a65,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,66abf0c472f051b5e40cfbfd_4,66abf0c472f051b5e40cfbfd,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
0,0,66abf0c472f051b5e40cfbfd_1,66abf0c472f051b5e40cfbfd,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
1,0,66abf0c472f051b5e40cfbfd_7,66abf0c472f051b5e40cfbfd,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,66abf0c472f051b5e40cfbfd_0,66abf0c472f051b5e40cfbfd,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,660cda55786e37b1cbb49717_6,660cda55786e37b1cbb49717,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,2,660cda55786e37b1cbb49717_2,660cda55786e37b1cbb49717,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,660cda55786e37b1cbb49717_5,660cda55786e37b1cbb49717,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
0,0,660cda55786e37b1cbb49717_1,660cda55786e37b1cbb49717,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
0,1,676304145bbe20d1fd5d653c_3,676304145bbe20d1fd5d653c,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,0,676304145bbe20d1fd5d653c_0,676304145bbe20d1fd5d653c,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,676304145bbe20d1fd5d653c_5,676304145bbe20d1fd5d653c,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,676304145bbe20d1fd5d653c_4,676304145bbe20d1fd5d653c,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,667d81a95170bdd075f74203_1,667d81a95170bdd075f74203,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
1,2,667d81a95170bdd075f74203_0,667d81a95170bdd075f74203,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,667d81a95170bdd075f74203_7,667d81a95170bdd075f74203,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,667d81a95170bdd075f74203_6,667d81a95170bdd075f74203,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,66231fc6e1ecba676935943a_4,66231fc6e1ecba676935943a,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,1,66231fc6e1ecba676935943a_2,66231fc6e1ecba676935943a,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,66231fc6e1ecba676935943a_5,66231fc6e1ecba676935943a,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,66231fc6e1ecba676935943a_3,66231fc6e1ecba676935943a,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
0,0,67db3dd91c05b7278a0aad44_1,67db3dd91c05b7278a0aad44,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
1,0,67db3dd91c05b7278a0aad44_2,67db3dd91c05b7278a0aad44,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
1,0,67db3dd91c05b7278a0aad44_5,67db3dd91c05b7278a0aad44,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,67db3dd91c05b7278a0aad44_7,67db3dd91c05b7278a0aad44,Persuasive,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",3,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,5ec62902bb44c16b842128f9_5,5ec62902bb44c16b842128f9,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1,0,5ec62902bb44c16b842128f9_3,5ec62902bb44c16b842128f9,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,5ec62902bb44c16b842128f9_2,5ec62902bb44c16b842128f9,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,5ec62902bb44c16b842128f9_4,5ec62902bb44c16b842128f9,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,1,6526ba5706ea8e4e5cafde48_3,6526ba5706ea8e4e5cafde48,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,6526ba5706ea8e4e5cafde48_6,6526ba5706ea8e4e5cafde48,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1,6526ba5706ea8e4e5cafde48_1,6526ba5706ea8e4e5cafde48,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,6526ba5706ea8e4e5cafde48_4,6526ba5706ea8e4e5cafde48,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,678f0bb28ec3307e4f1afb78_3,678f0bb28ec3307e4f1afb78,Persuasive,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,1,678f0bb28ec3307e4f1afb78_2,678f0bb28ec3307e4f1afb78,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,678f0bb28ec3307e4f1afb78_5,678f0bb28ec3307e4f1afb78,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,678f0bb28ec3307e4f1afb78_6,678f0bb28ec3307e4f1afb78,Persuasive,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",3,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
0,0,673378009f99d14c232c1f2b_0,673378009f99d14c232c1f2b,Persuasive,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,3,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1,0,673378009f99d14c232c1f2b_5,673378009f99d14c232c1f2b,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
0,0,673378009f99d14c232c1f2b_1,673378009f99d14c232c1f2b,Persuasive,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1
1,0,673378009f99d14c232c1f2b_4,673378009f99d14c232c1f2b,Persuasive,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",3,4,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,66293ce3dba0764775195e58_5,66293ce3dba0764775195e58,Persuasive,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,66293ce3dba0764775195e58_2,66293ce3dba0764775195e58,Persuasive,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,3,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
